adsh,cik,name,sic,afs,form,period,fy,fp,filed,sec_zip,accounts_receivable,capex,cash_equivalents,cash_flow_financing,cash_flow_investing,cash_flow_operating,cost_of_revenue,current_assets,current_liabilities,depreciation_amortization,eps_basic,eps_diluted,gross_profit,inventory,long_term_debt,net_income,noncurrent_liabilities,operating_income,ppe_net,pretax_income,r_and_d_expense,retained_earnings,sg_and_a,shares_outstanding,short_term_debt,total_assets,total_equity,total_liabilities,total_revenue,wavg_shares_basic,wavg_shares_diluted,ticker,firm_id,shortname,sec_name,exchange,Sector,Industry,cohort,include_status,notes,ticker_aliases,event_lookup_tickers,duplicate_cik_alias_count,period_date,filed_date,prediction_date,prediction_date_source,calendar_year,calendar_quarter,prediction_year,prediction_quarter,sic_sector,leverage_assets,equity_assets,current_ratio,cash_assets,net_margin,operating_margin,gross_margin,roa,r_and_d_intensity,inventory_assets,receivables_assets,roa_lag1,leverage_assets_lag1,current_ratio_lag1,cash_assets_lag1,net_margin_lag1,operating_margin_lag1,gross_margin_lag1,total_revenue_growth_4obs,total_assets_growth_4obs,cash_equivalents_growth_4obs,total_liabilities_growth_4obs,current_assets_growth_4obs,current_liabilities_growth_4obs,roa_change_4obs,leverage_assets_change_4obs,current_ratio_change_4obs,cash_assets_change_4obs,net_margin_change_4obs,operating_margin_change_4obs,gross_margin_change_4obs,net_income_negative_count_prior_4obs,BAMLH0A0HYM2,FEDFUNDS,GDPC1,GS10,INDPRO,INDPRO_yoy_pct,M2SL,M2SL_yoy_pct,NFCI,UNRATE,USEPUINDXD,VIXCLS,T10Y2Y,T10Y3M,DCOILWTICO,DCOILWTICO_yoy_pct,DTWEXBGS,DTWEXBGS_yoy_pct,CPIAUCSL,CPIAUCSL_yoy_pct,PPIACO,PPIACO_yoy_pct,PAYEMS,PAYEMS_yoy_pct,RSAFS,RSAFS_yoy_pct,HOUST,HOUST_yoy_pct,BUSLOANS,BUSLOANS_yoy_pct,DRTSCILM,high_rate_regime,market_stress_regime,tight_financial_conditions,credit_spread_stress_regime,yield_curve_inversion_regime,inflation_pressure_regime,oil_shock_regime,strong_dollar_regime,demand_slowdown_regime,credit_tightening_regime,crisis_regime,global_event_count,global_event_severity_sum,global_event_banking_stress_count,global_event_banking_stress_severity,global_event_commodity_oil_count,global_event_commodity_oil_severity,global_event_financial_crisis_count,global_event_financial_crisis_severity,global_event_financial_market_count,global_event_financial_market_severity,global_event_geopolitical_war_count,global_event_geopolitical_war_severity,global_event_monetary_inflation_count,global_event_monetary_inflation_severity,global_event_natural_disaster_count,global_event_natural_disaster_severity,global_event_pandemic_count,global_event_pandemic_severity,global_event_political_policy_count,global_event_political_policy_severity,global_event_sovereign_debt_count,global_event_sovereign_debt_severity,global_event_supply_chain_count,global_event_supply_chain_severity,global_event_trade_policy_count,global_event_trade_policy_severity,global_event_names,event_year,event_source_ticker,event_date,event_type,event_label,verification_status,formal_distress_firm,near_distress_firm,days_from_period_to_event,days_to_event,post_event_flag,distress_next_2q,distress_next_4q,distress_next_8q,broad_distress_next_4q,healthy_current,resilient_profitability,failure_pressure_conservative_v2_next_4obs,success_profitability_next_4q,success_resilience_next_4q,success_quality_next_4q,industry_relative_resilience_next_4obs,stress_resilience_next_4obs,recovery_next_4obs,quality_success_cashflow_next_4obs
0000950123-10-071859,882184,HORTON D R INC /DE/,1531,1-LAF,10-Q,20100630,2010.0,Q3,20100803,2010q3,,,1392500000.0,,,,,,,,0.16,0.16,,,,50500000.0,,,,,,831300000.0,,318250138.0,,6211400000.0,2627000000.0,3574600000.0,,,,DHI,CIK0000882184,"D.R. Horton, Inc.",HORTON D R INC /DE/,NYSE,Consumer Cyclical,Residential Construction,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DHI,DHI,1,2010-06-30,2010-08-03,2010-08-03,filed_date,2010,2,2010,3,Industrials,0.5754902276459414,0.4229320282062015,,0.2241845638664391,,,,0.0081302121904884,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.55,0.19,16872.266,2.7,92.6805,6.968742858593813,8687.9,2.6574500768049125,-0.243,9.5,128.04,22.63,2.41,2.78,82.52,22.233743149163065,92.6258,-1.9573432124900705,217.923,1.1501775395112546,184.9,5.6571428571428495,130415,-0.0436875344901555,349188,2.827560617928881,599,2.2184300341296925,1187.4701,-12.873050306569857,-8.8,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,,,0
0000950123-10-106707,882184,HORTON D R INC /DE/,1531,1-LAF,10-K,20100930,2010.0,FY,20101117,2010q4,,3600000.0,1309300000.0,-206100000.0,600000.0,122300000.0,,,,,0.77,0.77,,,,-8800000.0,,,,,,810600000.0,,318823234.0,,5938600000.0,2613200000.0,3315700000.0,,,,DHI,CIK0000882184,"D.R. Horton, Inc.",HORTON D R INC /DE/,NYSE,Consumer Cyclical,Residential Construction,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DHI,DHI,1,2010-09-30,2010-11-17,2010-11-17,filed_date,2010,3,2010,4,Industrials,0.5583302461859697,0.4400363722089381,,0.2204728387161957,,,,-0.0014818307345165,,,,0.0081302121904884,0.5754902276459414,,0.2241845638664391,,,,,,,,,,,,,,,,,0.0,5.89,0.19,16960.864,2.76,92.7709,5.39500875348351,8789.0,3.1936127744510934,-0.442,9.8,204.46,21.76,2.39,2.75,80.43,4.197434900893904,90.9282,-0.4853800465570823,219.59,1.084544776600338,187.7,5.806087936865834,130749,0.5320743981485077,359450,6.560220087098045,545,-7.31292517006803,1187.5082,-7.993414930795262,-10.5,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0,,1,0
0001193125-09-153251,313616,DANAHER CORP /DE/,3823,1-LAF,10-Q,20090630,2009.0,Q2,20090723,2009q3,1750114000.0,,1258411000.0,,,,1411340000.0,4788672000.0,2508126000.0,,0.93,0.89,,1067075000.0,2863393000.0,295694000.0,,343946000.0,1096721000.0,,158500000.0,8609413000.0,759823000.0,,41398000.0,18322397000.0,10602527000.0,,2673609000.0,319916000.0,334540000.0,DHR,CIK0000313616,Danaher Corporation,DANAHER CORP /DE/,NYSE,Healthcare,Diagnostics & Research,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DHR,DHR,1,2009-06-30,2009-07-23,2009-07-23,filed_date,2009,2,2009,3,Technology,,0.5786648439066133,1.909262931766586,0.0686815704298951,0.1105973236924322,0.1286448392416393,,0.0161383906265102,0.0592831636937188,0.0582388319606872,0.0955177425748388,,,,,,,,,,,,,,,,,,,,,0.0,9.88,0.16,16326.281,3.56,85.7027,-14.018720654921957,8463.5,8.628966012937678,0.557,9.5,140.0,23.43,2.64,3.53,66.1,-44.31808609215736,94.532,8.249234782389614,214.726,-1.958761003762277,172.5,-16.058394160583944,130662,-4.97101754947381,333670,-9.228659880193913,594,-35.64463705308776,1395.4735,-7.723000811100789,31.5,0,0,1,1,0,0,0,1,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001193125-09-211288,313616,DANAHER CORP /DE/,3823,1-LAF,10-Q,20090930,2009.0,Q3,20091022,2009q4,1836255000.0,31471000.0,1636231000.0,48311000.0,-171251000.0,503148000.0,1429736000.0,5198784000.0,2678351000.0,,1.09,1.05,,1071430000.0,2899497000.0,351363000.0,,464597000.0,1097424000.0,,159040000.0,8951148000.0,782438000.0,,50714000.0,19161907000.0,11210529000.0,,2750693000.0,321093000.0,336268000.0,DHR,CIK0000313616,Danaher Corporation,DANAHER CORP /DE/,NYSE,Healthcare,Diagnostics & Research,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DHR,DHR,1,2009-09-30,2009-10-22,2009-10-22,filed_date,2009,3,2009,4,Technology,,0.5850424490631334,1.9410390945772231,0.0853897787939373,0.1277361741204852,0.1689018003826672,,0.0183365361286848,0.0578181570971387,0.0559145809443705,0.0958284058053303,0.0161383906265102,,1.909262931766586,0.0686815704298951,0.1105973236924322,0.1286448392416393,,,,,,,,,,,,,,,0.0,7.52,0.12,16502.754,3.39,87.6419,-7.474512230012276,8487.9,6.432682541473866,0.045,10.0,65.1,20.69,2.47,3.38,80.82,14.784831700042613,91.6075,-6.518857460072224,216.509,-0.2239682942003384,175.2,-6.008583690987135,130061,-4.571101540087019,334595,-3.334517835423545,534,-31.27413127413128,1308.1789,-17.56472489666122,14.0,0,0,1,1,0,0,0,0,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001744489-19-000100,1744489,WALT DISNEY CO,7990,1-LAF,10-Q,20190331,2019.0,Q2,20190508,2019q2,14593000000.0,,10108000000.0,,,,,34277000000.0,44376000000.0,828000000.0,3.56,3.55,,1445000000.0,37803000000.0,5452000000.0,,,31017000000.0,7237000000.0,,41212000000.0,2327000000.0,,19158000000.0,214342000000.0,89938000000.0,,14922000000.0,1530000000.0,1537000000.0,DIS,CIK0001744489,Walt Disney Company (The),Walt Disney Co,NYSE,Communication Services,Entertainment,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DIS,DIS,1,2019-03-31,2019-05-08,2019-05-08,filed_date,2019,1,2019,2,Communication Services,,0.4196004516147092,0.7724220299260862,0.0471582797585167,0.3653665728454631,,,0.0254359854811469,,0.0067415625495703,0.068082783588844,,,,,,,,,,,,,,,,,,,,,0.0,3.87,2.39,20602.275,2.4,102.392,-0.0101560119684762,14704.4,4.342766313757762,-0.611,3.6,101.81,19.4,0.19,0.06,62.13,-14.018820924439524,115.5171,3.4734152996164447,255.296,1.7959105553606136,201.7,-0.7381889763779514,150618,1.2612443022145703,504741,2.5979754451581405,1293,-4.716285924834196,2334.1018,7.380361917683631,-4.2,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,US-China trade war,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001744489-19-000167,1744489,WALT DISNEY CO,7990,1-LAF,10-Q,20190630,2019.0,Q3,20190806,2019q3,15673000000.0,1177000000.0,6728000000.0,,,,,31370000000.0,44593000000.0,1304000000.0,0.98,0.97,,1516000000.0,36311000000.0,1760000000.0,,,31392000000.0,2018000000.0,,41382000000.0,3362000000.0,,21923000000.0,209475000000.0,90472000000.0,,20245000000.0,1802000000.0,1814000000.0,DIS,CIK0001744489,Walt Disney Company (The),Walt Disney Co,NYSE,Communication Services,Entertainment,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DIS,DIS,1,2019-06-30,2019-08-06,2019-08-06,filed_date,2019,2,2019,3,Communication Services,,0.4318987946055615,0.7034736393604377,0.0321183912161355,0.0869350456902939,,,0.0084019572741377,,0.0072371404702231,0.0748203842940685,0.0254359854811469,,0.7724220299260862,0.0471582797585167,0.3653665728454631,,,,,,,,,,,,,,,,0.0,4.46,2.13,20843.322,1.63,102.639,-1.3396749291328724,14974.4,5.281511896057145,-0.569,3.6,84.05,20.17,0.13,-0.32,53.6,-18.70165326861824,116.6904,1.8828486587813664,256.036,1.7376412106666406,199.2,-2.064896755162249,151169,1.267442405728958,512561,3.8739879824499113,1375,6.754658385093171,2363.8488,6.982996942914688,-2.8,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,US-China trade war,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001193125-10-187280,1297996,"DIGITAL REALTY TRUST, INC.",6798,1-LAF,10-Q/A,20100630,2010.0,Q2,20100812,2010q3,,,342623000.0,,,,,,,59860000.0,0.11,0.11,,,,19192000.0,,54150000.0,,,,,,87049946.0,,4501032000.0,1955110000.0,2469143000.0,197464000.0,80542329.0,83021817.0,DLR,CIK0001297996,"Digital Realty Trust, Inc.","DIGITAL REALTY TRUST, INC.",NYSE,Real Estate,REIT - Specialty,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DLR,DLR,1,2010-06-30,2010-08-12,2010-08-12,filed_date,2010,2,2010,3,Real Estate,0.5485726384526927,0.4343692735354914,,0.0761209873646754,0.0971923996272738,0.2742272009075072,,0.0042639110319588,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.83,0.19,16872.266,2.7,92.6805,6.968742858593813,8687.9,2.6574500768049125,-0.257,9.5,154.61,25.73,2.19,2.58,75.68,5.698324022346379,93.8905,-0.0171446948350695,217.923,1.1501775395112546,184.9,5.6571428571428495,130415,-0.0436875344901555,349188,2.827560617928881,599,2.2184300341296925,1187.4701,-12.873050306569857,-8.8,0,1,0,1,0,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,1,1,,
0001193125-11-132489,1297996,"DIGITAL REALTY TRUST, INC.",6798,1-LAF,10-Q,20110331,2011.0,Q1,20110509,2011q2,,,,,,,,,,,,,,,,39012000.0,,,,,,,,,,,2039073000.0,,,,,DLR,CIK0001297996,"Digital Realty Trust, Inc.","DIGITAL REALTY TRUST, INC.",NYSE,Real Estate,REIT - Specialty,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DLR,DLR,1,2011-03-31,2011-05-09,2011-05-09,filed_date,2011,1,2011,2,Real Estate,,,,,,,,,,,,0.0042639110319588,0.5485726384526927,,0.0761209873646754,0.0971923996272738,0.2742272009075072,,,,,,,,,,,,,,,0.0,4.82,0.09,17035.114,3.17,93.888,2.248891889831528,9107.8,5.793936577999759,-0.594,9.0,104.29,17.16,2.6,3.14,100.32,46.92442882249559,86.8346,-10.432055023141206,224.806,3.4589718808965,204.1,10.443722943722932,131703,0.8121431086480557,372505,7.394092106856398,561,-3.773584905660377,1229.0589,2.68499624369718,-16.4,0,0,0,0,0,0,1,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1,,,1
0000950123-09-025033,29905,DOVER CORP,3530,1-LAF,10-Q,20090630,2009.0,Q2,20090724,2009q3,872193000.0,,693560000.0,,,,897021000.0,2480318000.0,1000490000.0,,0.52,0.52,493310000.0,592160000.0,1844741000.0,97080000.0,,128348000.0,849466000.0,,,,364962000.0,,134044000.0,7670454000.0,3903908000.0,,1390331000.0,186070000.0,186292000.0,DOV,CIK0000029905,,DOVER Corp,NYSE,Industrials,,additional_controls,include_if_num_tags_parse,Existing extra ticker list; use as matched non-distressed controls if SEC coverage is sufficient.,DOV,DOV,1,2009-06-30,2009-07-24,2009-07-24,filed_date,2009,2,2009,3,Industrials,,0.5089539680441341,2.479103239412688,0.090419680503918,0.0698250992029955,0.0923147077926047,0.3548147887085881,0.0126563564555631,,0.0772001240083051,0.1137081325303561,,,,,,,,,,,,,,,,,,,,,0.0,9.8,0.16,16326.281,3.56,85.7027,-14.018720654921957,8463.5,8.628966012937678,0.486,9.5,104.47,23.09,2.65,3.52,66.96,-43.52703044614995,94.7046,8.109780320637805,214.726,-1.958761003762277,172.5,-16.058394160583944,130662,-4.97101754947381,333670,-9.228659880193913,594,-35.64463705308776,1395.4735,-7.723000811100789,31.5,0,0,1,1,0,0,0,1,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0000950123-09-052556,29905,DOVER CORP,3530,1-LAF,10-Q,20090930,2009.0,Q3,20091023,2009q4,935948000.0,24799000.0,597504000.0,,,,941345000.0,2589568000.0,943453000.0,64340000.0,0.57,0.57,558266000.0,567322000.0,1826989000.0,106884000.0,,180141000.0,843313000.0,,,,378125000.0,,33875000.0,7772311000.0,4040414000.0,3731897000.0,1499611000.0,186148000.0,186358000.0,DOV,CIK0000029905,,DOVER Corp,NYSE,Industrials,,additional_controls,include_if_num_tags_parse,Existing extra ticker list; use as matched non-distressed controls if SEC coverage is sufficient.,DOV,DOV,1,2009-09-30,2009-10-23,2009-10-23,filed_date,2009,3,2009,4,Industrials,0.4801528142659242,0.5198471857340757,2.7447768993261987,0.0768759767847683,0.0712744838494782,0.1201251524562036,0.3722738763586023,0.0137518943850805,,0.0729927044864777,0.1204208117765745,0.0126563564555631,,2.479103239412688,0.090419680503918,0.0698250992029955,0.0923147077926047,0.3548147887085881,,,,,,,,,,,,,,0.0,7.45,0.12,16502.754,3.39,87.6419,-7.474512230012276,8487.9,6.432682541473866,0.032,10.0,110.76,22.27,2.47,3.44,80.11,22.4736278856444,91.7331,-6.48573377113888,216.509,-0.2239682942003384,175.2,-6.008583690987135,130061,-4.571101540087019,334595,-3.334517835423545,534,-31.27413127413128,1308.1789,-17.56472489666122,14.0,0,0,1,1,0,0,0,0,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,,,,,,
0001751788-19-000009,1751788,DOW INC.,2821,4-NON,10-Q,20190331,2019.0,Q1,20190503,2019q2,8428000000.0,,2969000000.0,-667000000.0,-486000000.0,1426000000.0,10707000000.0,25661000000.0,15373000000.0,840000000.0,,,,9508000000.0,17160000000.0,541000000.0,,,23492000000.0,858000000.0,361000000.0,29701000000.0,701000000.0,,2369000000.0,79737000000.0,26966000000.0,,13582000000.0,,,DOW,CIK0001751788,,DOW INC.,NYSE,Industrials,,additional_controls,include_if_num_tags_parse,Existing extra ticker list; use as matched non-distressed controls if SEC coverage is sufficient.,DOW,DOW,1,2019-03-31,2019-05-03,2019-05-03,filed_date,2019,1,2019,2,Industrials,,0.3381867890690646,1.6692252650751318,0.0372349097658552,0.0398321307613017,,,0.0067848050465906,0.0265792961272272,0.1192420081016341,0.1056974804670353,,,,,,,,,,,,,,,,,,,,,0.0,3.72,2.39,20602.275,2.4,102.392,-0.0101560119684762,14704.4,4.342766313757762,-0.611,3.6,57.65,12.87,0.21,0.11,61.98,-13.229735405291908,115.2646,3.555757599715381,255.296,1.7959105553606136,201.7,-0.7381889763779514,150618,1.2612443022145703,504741,2.5979754451581405,1293,-4.716285924834196,2334.1018,7.380361917683631,-4.2,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,US-China trade war,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001751788-19-000023,1751788,DOW INC.,2821,4-NON,10-Q,20190630,2019.0,Q2,20190725,2019q3,5661000000.0,,2446000000.0,-1000000000.0,-394000000.0,830000000.0,9420000000.0,18637000000.0,11605000000.0,646000000.0,0.1,0.1,,6841000000.0,17155000000.0,75000000.0,,,21250000000.0,215000000.0,208000000.0,20110000000.0,422000000.0,,297000000.0,64889000000.0,17911000000.0,,11014000000.0,742800000.0,747900000.0,DOW,CIK0001751788,,DOW INC.,NYSE,Industrials,,additional_controls,include_if_num_tags_parse,Existing extra ticker list; use as matched non-distressed controls if SEC coverage is sufficient.,DOW,DOW,1,2019-06-30,2019-07-25,2019-07-25,filed_date,2019,2,2019,3,Industrials,,0.2760252122855954,1.605945713054718,0.0376951409329778,0.0068095151625204,,,0.0011558199386644,0.0188850553840566,0.1054261893387168,0.0872412889703956,0.0067848050465906,,1.6692252650751318,0.0372349097658552,0.0398321307613017,,,,,,,,,,,,,,,,0.0,3.93,2.4,20843.322,2.06,101.9408,-1.3774541767684445,14886.8,5.024480408618226,-0.58,3.7,40.68,12.74,0.22,-0.02,55.88,-19.213531877981783,115.2982,2.055571143934243,255.802,1.826331335037068,200.7,-1.7621145374449476,150937,1.2864045094618248,509091,3.2341597349242246,1240,2.649006622516548,2345.4666,6.41414916831089,-2.8,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,US-China trade war,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,0.0,,,,,,
0000950123-09-039236,936340,DTE ENERGY CO,4911,1-LAF,10-Q/A,20090630,2009.0,Q2,20090828,2009q3,1164000000.0,,42000000.0,,,,,2535000000.0,2076000000.0,,0.51,0.51,,,6739000000.0,83000000.0,7697000000.0,215000000.0,12393000000.0,,,3072000000.0,,164472648.0,167000000.0,23895000000.0,6141000000.0,,,164000000.0,164000000.0,DTE,CIK0000936340,,DTE ENERGY CO,NYSE,Utilities,,additional_controls,include_if_num_tags_parse,Existing extra ticker list; use as matched non-distressed controls if SEC coverage is sufficient.,DTE,DTE,1,2009-06-30,2009-08-28,2009-08-28,filed_date,2009,2,2009,3,Utilities,,0.2569993722536095,1.2210982658959535,0.0017576898932831,,,,0.0034735300272023,,,0.0487131198995605,,,,,,,,,,,,,,,,,,,,,0.0,9.04,0.16,16326.281,3.59,86.6426,-11.689299172061052,8463.0,8.41938046068309,0.231,9.6,61.05,24.76,2.45,3.31,72.72,-29.16423144360023,94.4489,2.5188785639157496,215.445,-1.4838355663267633,175.0,-12.060301507537686,130472,-4.911413807930853,339586,-6.863479159981456,586,-30.56872037914692,1362.9194,-9.91155739806018,31.5,0,0,1,1,0,0,0,0,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0000950123-09-055676,936340,DTE ENERGY CO,4911,1-LAF,10-Q,20090930,2009.0,Q3,20091030,2009q4,,,,,,,,,,,,,,,,158000000.0,,,,,,,,164928049.0,,,6272000000.0,,,,,DTE,CIK0000936340,,DTE ENERGY CO,NYSE,Utilities,,additional_controls,include_if_num_tags_parse,Existing extra ticker list; use as matched non-distressed controls if SEC coverage is sufficient.,DTE,DTE,1,2009-09-30,2009-10-30,2009-10-30,filed_date,2009,3,2009,4,Utilities,,,,,,,,,,,,0.0034735300272023,,1.2210982658959535,0.0017576898932831,,,,,,,,,,,,,,,,,0.0,7.66,0.12,16502.754,3.39,87.6419,-7.474512230012276,8487.9,6.432682541473866,0.024,10.0,108.64,30.69,2.51,3.36,77.04,37.69436997319036,92.6207,-8.472775748137007,216.509,-0.2239682942003384,175.2,-6.008583690987135,130061,-4.571101540087019,334595,-3.334517835423545,534,-31.27413127413128,1308.1789,-17.56472489666122,14.0,0,1,1,1,0,0,1,0,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001193125-09-168607,1326160,DUKE ENERGY CORP,4931,1-LAF,10-Q,20090630,2009.0,Q2,20090807,2009q3,1511000000.0,,706000000.0,,,,,5391000000.0,4141000000.0,407000000.0,0.21,0.21,,1368000000.0,14433000000.0,276000000.0,,528000000.0,35429000000.0,,,1321000000.0,,1294000000.0,901000000.0,54709000000.0,21226000000.0,,2913000000.0,1288000000.0,1289000000.0,DUK,CIK0001326160,Duke Energy Corporation (Holdin,Duke Energy CORP,NYSE,Utilities,Utilities - Regulated Electric,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DUK,DUK,1,2009-06-30,2009-08-07,2009-08-07,filed_date,2009,2,2009,3,Utilities,,0.3879800398471915,1.3018594542381068,0.0129046409183132,0.0947476828012358,0.1812564366632337,,0.0050448737867626,,0.0250050265952585,0.0276188561297044,,,,,,,,,,,,,,,,,,,,,0.0,8.57,0.16,16326.281,3.59,86.6426,-11.689299172061052,8463.0,8.41938046068309,0.358,9.6,62.29,24.76,2.57,3.7,70.97,-38.543470730862495,94.4692,5.319534391628777,215.445,-1.4838355663267633,175.0,-12.060301507537686,130472,-4.911413807930853,339586,-6.863479159981456,586,-30.56872037914692,1362.9194,-9.91155739806018,31.5,0,0,1,1,0,0,0,1,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001193125-09-227231,1326160,DUKE ENERGY CORP,4931,1-LAF,10-Q,20090930,2009.0,Q3,20091106,2009q4,1489000000.0,1124000000.0,1606000000.0,463000000.0,-1088000000.0,1525000000.0,,5815000000.0,3718000000.0,432000000.0,0.08,0.08,,1420000000.0,15406000000.0,109000000.0,,445000000.0,36425000000.0,,,1428000000.0,,1303000000.0,743000000.0,55774000000.0,21608000000.0,,3396000000.0,1299000000.0,1300000000.0,DUK,CIK0001326160,Duke Energy Corporation (Holdin,Duke Energy CORP,NYSE,Utilities,Utilities - Regulated Electric,core_large_cap,include_legacy_core,Existing defended-thesis universe.,DUK,DUK,1,2009-09-30,2009-11-06,2009-11-06,filed_date,2009,3,2009,4,Utilities,,0.3874206619571843,1.5640129101667564,0.0287947789292501,0.0320965842167255,0.1310365135453474,,0.0019543156309391,,0.0254598917058127,0.0266970272887008,0.0050448737867626,,1.3018594542381068,0.0129046409183132,0.0947476828012358,0.1812564366632337,,,,,,,,,,,,,,,0.0,7.6,0.12,16502.754,3.4,88.0221,-5.83001235670767,8517.0,6.104397657904581,0.015,9.9,90.21,24.19,2.68,3.48,77.4,44.29530201342282,92.3848,-9.32034032061122,217.234,1.9145871744709275,177.4,0.3393665158371028,130057,-4.0460082189153095,337321,1.450535040812273,588,-9.815950920245395,1290.6774,-18.121375719463828,14.0,0,0,1,1,0,0,1,0,0,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
